Order ID,Order Date,Outlet ID,Outlet Type,Outlet Size,Outlet Location,Establishment Year,Product ID,Item Type,Item Fat Content,Units,Sales,Rating,Item Visibility
ORD101015,16-08-2022,OUT002,Supermarket Type 2,Small,Tier 2,2008,SKU4684,Snacks,Regular,5,18.12,4.7,0.072
ORD101016,31-08-2023,OUT019,Supermarket Type 1,Medium,Tier 2,2009,SKU2527,Bakery,Regular,1,3.31,3.6,0.103
ORD101017,04-06-2022,OUT017,Supermarket Type 1,Large,Tier 1,2011,SKU1716,Produce,Regular,2,3.76,4.3,0.13
ORD101018,18-10-2022,OUT019,Supermarket Type 1,Medium,Tier 2,2009,SKU9809,Frozen,Regular,2,11.31,3.9,0.075
ORD101019,11-06-2023,OUT006,Supermarket Type 2,Small,Tier 1,2020,SKU8099,Personal Care,Low Fat,1,4.11,4.2,0.11
ORD101020,24-06-2023,OUT015,Grocery Store,Small,Tier 2,2012,SKU9484,Household,Low Fat,1,3.92,4.6,0.095
ORD101021,21-11-2023,OUT003,Supermarket Type 1,Medium,Tier 1,2016,SKU2081,Household,Regular,2,10.57,4.6,0.09
ORD101022,06-04-2022,OUT006,Supermarket Type 2,Small,Tier 1,2020,SKU8850,Snacks,Regular,1,2.75,4.3,0.096
ORD101023,23-08-2023,OUT005,Supermarket Type 1,Medium,Tier 1,2021,SKU7721,Produce,Low Fat,2,4.21,3.9,0.11
ORD101024,08-11-2024,OUT016,Grocery Store,Medium,Tier 2,2017,SKU9051,Bakery,Regular,1,3.68,4,0.103
ORD101025,25-09-2024,OUT009,Grocery Store,Medium,Tier 1,2018,SKU2356,Snacks,Low Fat,4,10.32,3.1,0.08
ORD101026,18-01-2024,OUT010,Grocery Store,Small,Tier 1,2019,SKU7473,Personal Care,Low Fat,4,16.56,4.2,0.076
ORD101027,22-11-2023,OUT004,Convenience Store,Small,Tier 3,2005,SKU2065,Meat,Regular,5,34.33,4.6,0.079
ORD101028,01-06-2022,OUT014,Grocery Store,Large,Tier 3,2018,SKU7958,Beverages,Low Fat,1,2.94,4,0.062
ORD101029,18-05-2022,OUT019,Supermarket Type 1,Medium,Tier 2,2009,SKU2982,Beverages,Low Fat,3,6.69,4.3,0.083
ORD101030,24-12-2023,OUT001,Supermarket Type 2,Large,Tier 2,2011,SKU2405,Dairy,Low Fat,1,2.21,3.8,0.05
ORD101031,10-09-2024,OUT017,Supermarket Type 1,Large,Tier 1,2011,SKU9743,Meat,Low Fat,1,10.66,4.2,0.094
ORD101032,04-10-2022,OUT012,Convenience Store,Small,Tier 2,2006,SKU1350,Personal Care,Regular,1,3.43,4.8,0.116
ORD101033,16-02-2023,OUT011,Grocery Store,Medium,Tier 3,2007,SKU5090,Beverages,Regular,3,9,3.6,0.106
ORD101034,26-06-2024,OUT006,Supermarket Type 2,Small,Tier 1,2020,SKU5720,Household,Regular,1,5.11,3.5,0.114
ORD101035,10-07-2024,OUT002,Supermarket Type 2,Small,Tier 2,2008,SKU6275,Dairy,Regular,2,4.18,3.2,0.045
ORD101036,25-01-2022,OUT007,Supermarket Type 1,Small,Tier 2,2016,SKU2605,Household,Low Fat,1,4.91,3.6,0.141
ORD101037,02-03-2022,OUT008,Supermarket Type 2,Medium,Tier 1,2023,SKU4380,Beverages,Low Fat,1,2.7,4,0.085
ORD101038,26-10-2023,OUT006,Supermarket Type 2,Small,Tier 1,2020,SKU9737,Snacks,Regular,1,3.34,4.5,0.02
ORD101039,21-04-2022,OUT011,Grocery Store,Medium,Tier 3,2007,SKU5106,Meat,Low Fat,1,9.55,3.7,0.092
ORD101040,04-02-2024,OUT008,Supermarket Type 2,Medium,Tier 1,2023,SKU6810,Personal Care,Regular,1,3.57,3.8,0.09
ORD101041,12-06-2022,OUT019,Supermarket Type 1,Medium,Tier 2,2009,SKU2370,Dairy,Low Fat,1,1.99,3,0.117
ORD101042,29-04-2022,OUT012,Convenience Store,Small,Tier 2,2006,SKU1989,Dairy,Low Fat,1,2.3,4.5,0.11
ORD101043,03-08-2023,OUT002,Supermarket Type 2,Small,Tier 2,2008,SKU5625,Household,Low Fat,1,3.44,3.9,0.065
ORD101044,02-08-2023,OUT009,Grocery Store,Medium,Tier 1,2018,SKU4352,Bakery,Regular,1,2.63,3.5,0.084
ORD101045,10-04-2024,OUT014,Grocery Store,Large,Tier 3,2018,SKU1084,Beverages,Regular,6,15.19,4,0.067
ORD101046,04-02-2024,OUT003,Supermarket Type 1,Medium,Tier 1,2016,SKU7512,Household,Low Fat,1,5.67,3.8,0.077
ORD101047,08-08-2022,OUT002,Supermarket Type 2,Small,Tier 2,2008,SKU3764,Meat,Low Fat,4,36.29,5,0.043
ORD101048,11-03-2023,OUT020,Convenience Store,Medium,Tier 3,2013,SKU5309,Beverages,Low Fat,3,7.41,3.5,0.066
ORD101049,02-08-2024,OUT012,Convenience Store,Small,Tier 2,2006,SKU1950,Produce,Low Fat,1,1.88,3.6,0.144
ORD101050,13-10-2023,OUT019,Supermarket Type 1,Medium,Tier 2,2009,SKU6398,Bakery,Low Fat,1,3.42,3,0.1
ORD101051,15-06-2023,OUT009,Grocery Store,Medium,Tier 1,2018,SKU5946,Household,Regular,1,5.11,4.2,0.057
ORD101052,08-05-2022,OUT010,Grocery Store,Small,Tier 1,2019,SKU5324,Produce,Regular,1,2.24,4.3,0.048
ORD101053,05-11-2022,OUT016,Grocery Store,Medium,Tier 2,2017,SKU6108,Snacks,Regular,1,2.47,3.6,0.055
ORD101054,16-04-2022,OUT004,Convenience Store,Small,Tier 3,2005,SKU5171,Bakery,Regular,1,3.66,3.9,0.057
ORD101055,21-04-2024,OUT019,Supermarket Type 1,Medium,Tier 2,2009,SKU1201,Meat,Regular,3,18.34,3.6,0.059
ORD101056,07-03-2023,OUT011,Grocery Store,Medium,Tier 3,2007,SKU9760,Snacks,Low Fat,1,3.26,3.4,0.062
ORD101057,06-08-2022,OUT012,Convenience Store,Small,Tier 2,2006,SKU9572,Household,Regular,4,21.12,4.4,0.095
ORD101058,04-02-2024,OUT007,Supermarket Type 1,Small,Tier 2,2016,SKU7636,Frozen,Regular,1,5.72,4.4,0.102
ORD101059,27-05-2024,OUT001,Supermarket Type 2,Large,Tier 2,2011,SKU9187,Frozen,Low Fat,1,6.35,3.9,0.088
ORD101060,11-04-2022,OUT006,Supermarket Type 2,Small,Tier 1,2020,SKU8623,Personal Care,Low Fat,1,4.8,4.5,0.117
ORD101061,14-09-2023,OUT019,Supermarket Type 1,Medium,Tier 2,2009,SKU8174,Canned Foods,Regular,1,2.75,4.5,0.111
ORD101062,24-01-2024,OUT020,Convenience Store,Medium,Tier 3,2013,SKU8160,Household,Low Fat,2,10.04,4.6,0.017
ORD101063,01-05-2023,OUT015,Grocery Store,Small,Tier 2,2012,SKU7190,Personal Care,Regular,2,7.7,3.9,0.104
ORD101064,09-05-2024,OUT014,Grocery Store,Large,Tier 3,2018,SKU1673,Household,Regular,1,3.97,3.7,0.119
ORD101065,09-02-2024,OUT004,Convenience Store,Small,Tier 3,2005,SKU8591,Snacks,Low Fat,2,5.24,3.8,0.066
ORD101066,20-07-2023,OUT015,Grocery Store,Small,Tier 2,2012,SKU3065,Snacks,Regular,1,1.96,4,0.062
ORD101067,16-05-2024,OUT016,Grocery Store,Medium,Tier 2,2017,SKU6327,Snacks,Regular,1,3.46,4.2,0.054
ORD101068,16-04-2022,OUT017,Supermarket Type 1,Large,Tier 1,2011,SKU2678,Meat,Regular,2,18.46,5,0.056
ORD101069,30-11-2022,OUT006,Supermarket Type 2,Small,Tier 1,2020,SKU1051,Produce,Regular,1,1.65,3.6,0.135
ORD101070,17-07-2024,OUT011,Grocery Store,Medium,Tier 3,2007,SKU9355,Beverages,Regular,1,1.84,4.2,0.042
ORD101071,30-11-2023,OUT017,Supermarket Type 1,Large,Tier 1,2011,SKU9186,Frozen,Regular,1,6.15,4.8,0.095
ORD101072,29-10-2023,OUT019,Supermarket Type 1,Medium,Tier 2,2009,SKU4126,Meat,Low Fat,1,8.34,4.7,0.082
ORD101073,15-06-2024,OUT015,Grocery Store,Small,Tier 2,2012,SKU6728,Canned Foods,Regular,6,14.45,3.7,0.13
ORD101074,06-07-2023,OUT015,Grocery Store,Small,Tier 2,2012,SKU6251,Canned Foods,Low Fat,2,4.53,4.5,0.051
ORD101075,06-06-2024,OUT008,Supermarket Type 2,Medium,Tier 1,2023,SKU9423,Canned Foods,Regular,1,2.65,3.9,0.075
ORD101076,14-11-2022,OUT005,Supermarket Type 1,Medium,Tier 1,2021,SKU8370,Personal Care,Low Fat,1,4.34,4.3,0.056
ORD101077,19-03-2024,OUT007,Supermarket Type 1,Small,Tier 2,2016,SKU7447,Snacks,Low Fat,1,3.12,3.8,0.085
ORD101078,14-06-2023,OUT010,Grocery Store,Small,Tier 1,2019,SKU1524,Canned Foods,Regular,4,10.82,4.1,0.095
ORD101079,17-02-2023,OUT007,Supermarket Type 1,Small,Tier 2,2016,SKU5281,Household,Low Fat,2,8.78,3,0.108
ORD101080,05-08-2022,OUT007,Supermarket Type 1,Small,Tier 2,2016,SKU9616,Frozen,Regular,4,25.35,3.9,0.074
ORD101081,21-04-2022,OUT012,Convenience Store,Small,Tier 2,2006,SKU9447,Dairy,Low Fat,1,1.84,4.6,0.1
ORD101082,25-09-2023,OUT008,Supermarket Type 2,Medium,Tier 1,2023,SKU3026,Meat,Regular,7,61.97,4,0.074
ORD101083,17-06-2022,OUT018,Supermarket Type 2,Small,Tier 1,2015,SKU9141,Dairy,Regular,3,6.3,3.1,0.092
ORD101084,04-06-2023,OUT002,Supermarket Type 2,Small,Tier 2,2008,SKU5176,Frozen,Low Fat,1,5.87,4.5,0.076
ORD101085,23-02-2023,OUT004,Convenience Store,Small,Tier 3,2005,SKU2371,Snacks,Regular,1,3.3,3.8,0.079
ORD101086,17-08-2022,OUT017,Supermarket Type 1,Large,Tier 1,2011,SKU9990,Produce,Low Fat,1,2.02,4.2,0.082
ORD101087,26-08-2023,OUT014,Grocery Store,Large,Tier 3,2018,SKU6132,Produce,Low Fat,1,2.35,3.4,0.059
ORD101088,21-07-2024,OUT006,Supermarket Type 2,Small,Tier 1,2020,SKU2752,Produce,Regular,3,6.3,3.9,0.091
ORD101089,13-10-2024,OUT017,Supermarket Type 1,Large,Tier 1,2011,SKU3418,Snacks,Low Fat,1,2.92,3.9,0.051
ORD101090,06-12-2024,OUT011,Grocery Store,Medium,Tier 3,2007,SKU1567,Snacks,Regular,1,2.89,4.3,0.097
ORD101091,02-03-2023,OUT009,Grocery Store,Medium,Tier 1,2018,SKU8937,Household,Low Fat,3,15.08,4.5,0.071
ORD101092,22-05-2023,OUT007,Supermarket Type 1,Small,Tier 2,2016,SKU1464,Personal Care,Regular,2,6.56,3.9,0.042
ORD101093,02-08-2023,OUT020,Convenience Store,Medium,Tier 3,2013,SKU8636,Household,Low Fat,1,5.09,3.5,0.059
ORD101094,04-05-2022,OUT020,Convenience Store,Medium,Tier 3,2013,SKU9793,Household,Regular,1,4.69,3.6,0.036
ORD101095,02-12-2024,OUT002,Supermarket Type 2,Small,Tier 2,2008,SKU7450,Beverages,Regular,2,4.25,4.2,0.041
ORD101096,23-03-2022,OUT005,Supermarket Type 1,Medium,Tier 1,2021,SKU1742,Household,Regular,1,4.37,3.9,0.057
ORD101097,21-12-2022,OUT006,Supermarket Type 2,Small,Tier 1,2020,SKU9664,Personal Care,Regular,1,3.17,3.8,0.041
ORD101098,12-12-2022,OUT010,Grocery Store,Small,Tier 1,2019,SKU7005,Snacks,Low Fat,1,2.32,4.1,0.11
ORD101099,15-04-2022,OUT004,Convenience Store,Small,Tier 3,2005,SKU5644,Beverages,Low Fat,2,5.69,3.2,0.076
ORD101100,15-11-2023,OUT002,Supermarket Type 2,Small,Tier 2,2008,SKU7174,Household,Low Fat,1,5.05,3,0.154
ORD101101,31-07-2023,OUT006,Supermarket Type 2,Small,Tier 1,2020,SKU5067,Beverages,Low Fat,8,20.14,4.5,0.09
ORD101102,15-02-2024,OUT015,Grocery Store,Small,Tier 2,2012,SKU5936,Bakery,Regular,4,14.67,3.8,0.044
ORD101103,27-01-2023,OUT005,Supermarket Type 1,Medium,Tier 1,2021,SKU1797,Snacks,Low Fat,1,3.31,4.5,0.112
ORD101104,12-08-2022,OUT012,Convenience Store,Small,Tier 2,2006,SKU9985,Snacks,Regular,1,1.98,4.3,0.043
ORD101105,26-03-2024,OUT017,Supermarket Type 1,Large,Tier 1,2011,SKU1361,Dairy,Low Fat,2,3.72,3.9,0.08
ORD101106,06-01-2024,OUT012,Convenience Store,Small,Tier 2,2006,SKU6669,Produce,Low Fat,2,4.68,3.5,0.074
ORD101107,29-09-2023,OUT018,Supermarket Type 2,Small,Tier 1,2015,SKU8688,Produce,Low Fat,1,1.58,3.2,0.099
ORD101108,05-12-2022,OUT019,Supermarket Type 1,Medium,Tier 2,2009,SKU1804,Personal Care,Low Fat,9,37.52,4,0.088
ORD101109,02-01-2023,OUT001,Supermarket Type 2,Large,Tier 2,2011,SKU5724,Snacks,Regular,1,2.79,3.8,0.063
ORD101110,30-10-2024,OUT002,Supermarket Type 2,Small,Tier 2,2008,SKU5721,Bakery,Regular,6,18.43,3.6,0.078
ORD101111,28-08-2022,OUT017,Supermarket Type 1,Large,Tier 1,2011,SKU1881,Meat,Regular,1,7.49,4.7,0.11
ORD101112,08-07-2024,OUT014,Grocery Store,Large,Tier 3,2018,SKU3022,Snacks,Regular,1,2.48,4.2,0.103
ORD101113,26-08-2023,OUT007,Supermarket Type 1,Small,Tier 2,2016,SKU8663,Bakery,Low Fat,5,16.39,3.2,0.06
ORD101114,29-08-2022,OUT008,Supermarket Type 2,Medium,Tier 1,2023,SKU7409,Household,Regular,1,4.71,3.8,0.077
ORD101115,22-01-2022,OUT014,Grocery Store,Large,Tier 3,2018,SKU4315,Bakery,Regular,2,7.04,3.3,0.112
ORD101116,19-02-2023,OUT008,Supermarket Type 2,Medium,Tier 1,2023,SKU5684,Personal Care,Regular,1,3.5,4.2,0.088
ORD101117,29-10-2024,OUT020,Convenience Store,Medium,Tier 3,2013,SKU1199,Produce,Low Fat,1,1.8,4.3,0.124
ORD101118,17-05-2023,OUT015,Grocery Store,Small,Tier 2,2012,SKU5989,Beverages,Regular,1,2.94,4.1,0.066
ORD101119,19-07-2023,OUT008,Supermarket Type 2,Medium,Tier 1,2023,SKU5433,Produce,Regular,1,1.96,4.3,0.091
ORD101120,25-01-2024,OUT005,Supermarket Type 1,Medium,Tier 1,2021,SKU4471,Meat,Regular,1,6.94,4.3,0.078
ORD101121,03-05-2022,OUT013,Supermarket Type 2,Small,Tier 2,2022,SKU1427,Bakery,Low Fat,1,3.52,4.1,0.043
ORD101122,02-12-2024,OUT009,Grocery Store,Medium,Tier 1,2018,SKU3184,Dairy,Regular,1,2.11,4.8,0.085
ORD101123,15-11-2024,OUT003,Supermarket Type 1,Medium,Tier 1,2016,SKU3546,Bakery,Low Fat,1,3.92,3.9,0.113
ORD101124,24-07-2022,OUT007,Supermarket Type 1,Small,Tier 2,2016,SKU4033,Beverages,Low Fat,2,5.16,3.7,0.064
ORD101125,10-05-2024,OUT001,Supermarket Type 2,Large,Tier 2,2011,SKU3764,Meat,Regular,1,9.34,4.3,0.079
ORD101126,06-12-2022,OUT014,Grocery Store,Large,Tier 3,2018,SKU7115,Snacks,Regular,1,2.54,3.8,0.132
ORD101127,25-07-2022,OUT014,Grocery Store,Large,Tier 3,2018,SKU3900,Snacks,Low Fat,5,14.55,3.7,0.155
ORD101128,31-01-2023,OUT007,Supermarket Type 1,Small,Tier 2,2016,SKU4020,Produce,Regular,1,2,3.7,0.076
ORD101129,20-05-2022,OUT017,Supermarket Type 1,Large,Tier 1,2011,SKU3661,Canned Foods,Low Fat,1,2.27,3.9,0.051
ORD101130,15-07-2022,OUT016,Grocery Store,Medium,Tier 2,2017,SKU3578,Snacks,Low Fat,1,3.28,4.2,0.046
ORD101131,04-02-2022,OUT003,Supermarket Type 1,Medium,Tier 1,2016,SKU1010,Beverages,Low Fat,9,18.94,3.8,0.089
ORD101132,08-12-2022,OUT012,Convenience Store,Small,Tier 2,2006,SKU4097,Frozen,Regular,1,6.47,2.6,0.035
ORD101133,21-09-2023,OUT012,Convenience Store,Small,Tier 2,2006,SKU4904,Personal Care,Regular,1,4.43,3.7,0.07
ORD101134,19-03-2023,OUT011,Grocery Store,Medium,Tier 3,2007,SKU2141,Household,Regular,1,4.47,3.3,0.079
ORD101135,15-09-2023,OUT019,Supermarket Type 1,Medium,Tier 2,2009,SKU6557,Snacks,Low Fat,1,2.93,2.9,0.134
ORD101136,07-02-2024,OUT019,Supermarket Type 1,Medium,Tier 2,2009,SKU6298,Dairy,Low Fat,2,3.51,3.7,0.074
ORD101137,21-04-2023,OUT004,Convenience Store,Small,Tier 3,2005,SKU2463,Produce,Low Fat,3,6.2,4.3,0.066
ORD101138,21-01-2024,OUT008,Supermarket Type 2,Medium,Tier 1,2023,SKU5015,Canned Foods,Low Fat,2,5.02,4.6,0.087
ORD101139,22-11-2024,OUT013,Supermarket Type 2,Small,Tier 2,2022,SKU3051,Household,Regular,1,6.12,3.8,0.08
ORD101140,16-05-2022,OUT007,Supermarket Type 1,Small,Tier 2,2016,SKU5805,Dairy,Regular,1,2.84,4.5,0.045
ORD101141,01-09-2024,OUT001,Supermarket Type 2,Large,Tier 2,2011,SKU8511,Personal Care,Low Fat,2,7.08,3.8,0.076
ORD101142,17-01-2023,OUT010,Grocery Store,Small,Tier 1,2019,SKU7071,Produce,Low Fat,1,1.84,3.9,0.086
ORD101143,18-05-2022,OUT013,Supermarket Type 2,Small,Tier 2,2022,SKU1544,Beverages,Regular,1,2.8,3.5,0.076
ORD101144,02-06-2023,OUT009,Grocery Store,Medium,Tier 1,2018,SKU4480,Dairy,Regular,3,6.6,4.6,0.029
ORD101145,16-01-2024,OUT008,Supermarket Type 2,Medium,Tier 1,2023,SKU1794,Household,Regular,2,9.39,4.7,0.093
ORD101146,27-08-2023,OUT002,Supermarket Type 2,Small,Tier 2,2008,SKU3879,Dairy,Regular,1,2.73,3.6,0.055
ORD101147,23-05-2024,OUT001,Supermarket Type 2,Large,Tier 2,2011,SKU6458,Produce,Low Fat,6,12.94,3.7,0.08
ORD101148,21-07-2022,OUT004,Convenience Store,Small,Tier 3,2005,SKU2408,Produce,Regular,1,1.57,2.9,0.089
ORD101149,24-06-2023,OUT001,Supermarket Type 2,Large,Tier 2,2011,SKU9707,Snacks,Regular,1,2.2,3.2,0.049
ORD101150,10-11-2022,OUT006,Supermarket Type 2,Small,Tier 1,2020,SKU8796,Bakery,Low Fat,1,3.92,3.9,0.082
ORD101151,14-02-2022,OUT008,Supermarket Type 2,Medium,Tier 1,2023,SKU3842,Frozen,Regular,1,7.05,4.1,0.09
ORD101152,24-02-2022,OUT014,Grocery Store,Large,Tier 3,2018,SKU1175,Produce,Regular,1,1.29,4,0.107
ORD101153,29-09-2023,OUT016,Grocery Store,Medium,Tier 2,2017,SKU5073,Beverages,Regular,4,9.22,4.1,0.053
ORD101154,12-04-2022,OUT007,Supermarket Type 1,Small,Tier 2,2016,SKU1712,Household,Regular,2,12.59,3.6,0.052
ORD101155,04-04-2023,OUT014,Grocery Store,Large,Tier 3,2018,SKU2086,Frozen,Low Fat,1,5.79,4,0.125
ORD101156,26-06-2024,OUT016,Grocery Store,Medium,Tier 2,2017,SKU8696,Frozen,Regular,2,11.2,3.5,0.099
ORD101157,31-10-2022,OUT005,Supermarket Type 1,Medium,Tier 1,2021,SKU3963,Snacks,Low Fat,2,5.23,4.7,0.08
ORD101158,24-01-2023,OUT009,Grocery Store,Medium,Tier 1,2018,SKU5405,Bakery,Low Fat,2,6.82,4,0.057
ORD101159,11-06-2024,OUT006,Supermarket Type 2,Small,Tier 1,2020,SKU1656,Household,Regular,1,4.86,4.3,0.051
ORD101160,22-04-2023,OUT001,Supermarket Type 2,Large,Tier 2,2011,SKU4584,Frozen,Low Fat,1,5.55,3.9,0.086
ORD101161,24-03-2022,OUT002,Supermarket Type 2,Small,Tier 2,2008,SKU8618,Household,Low Fat,1,6.48,4.4,0.097
ORD101162,15-08-2023,OUT005,Supermarket Type 1,Medium,Tier 1,2021,SKU3970,Beverages,Regular,1,2.46,3.7,0.01
ORD101163,19-09-2023,OUT009,Grocery Store,Medium,Tier 1,2018,SKU6133,Canned Foods,Low Fat,3,6.68,3.6,0.082
ORD101164,22-05-2023,OUT010,Grocery Store,Small,Tier 1,2019,SKU2041,Bakery,Low Fat,1,3.6,4.2,0.132
ORD101165,01-06-2023,OUT001,Supermarket Type 2,Large,Tier 2,2011,SKU1244,Meat,Regular,1,8.79,3.9,0.091
ORD101166,26-05-2023,OUT005,Supermarket Type 1,Medium,Tier 1,2021,SKU8187,Produce,Regular,2,4.08,4,0.068
ORD101167,24-09-2024,OUT009,Grocery Store,Medium,Tier 1,2018,SKU7762,Household,Regular,1,5.43,3.6,0.048
ORD101168,05-09-2022,OUT019,Supermarket Type 1,Medium,Tier 2,2009,SKU3602,Bakery,Regular,1,3.9,4,0.079
ORD101169,15-05-2023,OUT006,Supermarket Type 2,Small,Tier 1,2020,SKU2347,Personal Care,Low Fat,1,4.54,3.9,0.075
ORD101170,08-02-2023,OUT006,Supermarket Type 2,Small,Tier 1,2020,SKU1592,Produce,Low Fat,1,1.96,3.9,0.093
ORD101171,03-07-2022,OUT020,Convenience Store,Medium,Tier 3,2013,SKU1037,Snacks,Low Fat,1,2.78,3.6,0.06
ORD101172,10-10-2023,OUT020,Convenience Store,Medium,Tier 3,2013,SKU4964,Frozen,Low Fat,1,5.9,3.3,0.099
ORD101173,25-06-2023,OUT005,Supermarket Type 1,Medium,Tier 1,2021,SKU5838,Household,Low Fat,1,4.72,4,0.018
ORD101174,14-11-2024,OUT009,Grocery Store,Medium,Tier 1,2018,SKU3272,Beverages,Regular,1,2.28,3.9,0.104
ORD101175,29-03-2024,OUT006,Supermarket Type 2,Small,Tier 1,2020,SKU8169,Meat,Low Fat,1,7.78,3.8,0.079
ORD101176,02-05-2024,OUT016,Grocery Store,Medium,Tier 2,2017,SKU5852,Snacks,Low Fat,1,3,4.3,0.022
ORD101177,27-07-2023,OUT005,Supermarket Type 1,Medium,Tier 1,2021,SKU5713,Snacks,Low Fat,10,28.74,3.5,0.081
ORD101178,25-06-2023,OUT012,Convenience Store,Small,Tier 2,2006,SKU7562,Dairy,Regular,1,1.77,4.4,0.104
ORD101179,20-07-2022,OUT013,Supermarket Type 2,Small,Tier 2,2022,SKU4589,Frozen,Regular,1,5.59,4,0.08
ORD101180,07-06-2022,OUT012,Convenience Store,Small,Tier 2,2006,SKU4866,Snacks,Low Fat,4,11.31,3.3,0.111
ORD101181,11-02-2024,OUT006,Supermarket Type 2,Small,Tier 1,2020,SKU3883,Household,Regular,1,4.5,4.4,0.033
ORD101182,27-04-2022,OUT013,Supermarket Type 2,Small,Tier 2,2022,SKU7254,Snacks,Low Fat,1,3.26,4,0.069
ORD101183,03-02-2023,OUT007,Supermarket Type 1,Small,Tier 2,2016,SKU3857,Beverages,Regular,1,2.77,3,0.113
ORD101184,19-04-2023,OUT004,Convenience Store,Small,Tier 3,2005,SKU9186,Dairy,Regular,2,2.4,4.1,0.108
ORD101185,07-04-2022,OUT017,Supermarket Type 1,Large,Tier 1,2011,SKU8701,Household,Low Fat,7,36.18,3.9,0.086
ORD101186,05-02-2023,OUT014,Grocery Store,Large,Tier 3,2018,SKU6163,Household,Regular,2,9.53,4,0.077
ORD101187,05-07-2022,OUT013,Supermarket Type 2,Small,Tier 2,2022,SKU5269,Dairy,Regular,1,1.5,4.2,0.08
ORD101188,02-05-2022,OUT007,Supermarket Type 1,Small,Tier 2,2016,SKU7670,Dairy,Low Fat,1,1.91,4.6,0.061
ORD101189,25-09-2024,OUT009,Grocery Store,Medium,Tier 1,2018,SKU5143,Produce,Low Fat,1,1.46,4,0.073
ORD101190,26-02-2023,OUT017,Supermarket Type 1,Large,Tier 1,2011,SKU3612,Produce,Regular,1,1.95,4.2,0.095
ORD101191,12-07-2024,OUT008,Supermarket Type 2,Medium,Tier 1,2023,SKU7742,Produce,Regular,1,2.3,3.7,0.083
ORD101192,02-11-2024,OUT013,Supermarket Type 2,Small,Tier 2,2022,SKU5835,Produce,Regular,1,1.86,4,0.09
ORD101193,22-07-2024,OUT011,Grocery Store,Medium,Tier 3,2007,SKU6647,Household,Low Fat,1,5.77,4.6,0.071
ORD101194,30-03-2024,OUT012,Convenience Store,Small,Tier 2,2006,SKU9585,Bakery,Regular,4,12.74,4.7,0.095
ORD101195,16-03-2024,OUT006,Supermarket Type 2,Small,Tier 1,2020,SKU8092,Snacks,Low Fat,1,3.27,3.6,0.059
ORD101196,11-04-2022,OUT012,Convenience Store,Small,Tier 2,2006,SKU5953,Snacks,Low Fat,1,3.18,4.1,0.073
ORD101197,18-07-2024,OUT010,Grocery Store,Small,Tier 1,2019,SKU2466,Frozen,Low Fat,1,5.95,4.1,0.053
ORD101198,22-07-2023,OUT018,Supermarket Type 2,Small,Tier 1,2015,SKU1732,Beverages,Low Fat,5,13.31,3.5,0.061
ORD101199,26-07-2022,OUT002,Supermarket Type 2,Small,Tier 2,2008,SKU9796,Produce,Regular,1,1.88,4.3,0.127
